Unnamed: 0,Наименование ДП,"Макс. ПДЗ за 2019 год, дней","Сред. ПДЗ за 2019 год, дней","Кол-во просрочек свыше 5-ти дней за 2019 год, шт.","Общая сумма ПДЗ свыше 5-ти дней за 2019 год, руб.","Кол-во раз ПДЗ за 2019 год, шт.","2016, Нематериальные активы, RUB","2017, Нематериальные активы, RUB","2018, Нематериальные активы, RUB","2016, Основные средства , RUB","2017, Основные средства , RUB","2018, Основные средства , RUB","2016, Внеоборотные активы, RUB","2017, Внеоборотные активы, RUB","2018, Внеоборотные активы, RUB","2016, Дебиторская задолженность, RUB","2017, Дебиторская задолженность, RUB","2018, Дебиторская задолженность, RUB","2016, Оборотные активы, RUB","2017, Оборотные активы, RUB","2018, Оборотные активы, RUB","2016, Уставный капитал , RUB","2017, Уставный капитал , RUB","2018, Уставный капитал , RUB","2016, Капитал и резервы, RUB","2017, Капитал и резервы, RUB","2018, Капитал и резервы, RUB","2016, Заёмные средства (долгосрочные), RUB","2017, Заёмные средства (долгосрочные), RUB","2018, Заёмные средства (долгосрочные), RUB","2016, Долгосрочные обязательства, RUB","2017, Долгосрочные обязательства, RUB","2018, Долгосрочные обязательства, RUB","2016, Заёмные средства (краткосрочные), RUB","2017, Заёмные средства (краткосрочные), RUB","2018, Заёмные средства (краткосрочные), RUB","2016, Кредиторская задолженность, RUB","2017, Кредиторская задолженность, RUB","2018, Кредиторская задолженность, RUB","2016, Краткосрочные обязательства, RUB","2017, Краткосрочные обязательства, RUB","2018, Краткосрочные обязательства, RUB","2016, Выручка, RUB","2017, Выручка, RUB","2018, Выручка, RUB","2016, Себестоимость продаж, RUB","2017, Себестоимость продаж, RUB","2018, Себестоимость продаж, RUB","2016, Прибыль (убыток) до налогообложения , RUB","2017, Прибыль (убыток) до налогообложения , RUB","2018, Прибыль (убыток) до налогообложения , RUB","2016, Прибыль (убыток) от продажи, RUB","2017, Прибыль (убыток) от продажи, RUB","2018, Прибыль (убыток) от продажи, RUB"
486,486,3,3.0,0,0.0,1,50955.41401273885,2953503.184713376,19752229.29936305,96494267.51592356,108586624.2038217,121871337.5796178,113824203.821656,126888535.0318471,169170063.6942675,365945222.9299363,317188535.0318471,462057324.8407643,533417834.3949044,477442675.1592357,659891082.8025477,26779617.83439491,26779617.83439491,26779617.83439491,-251257961.7834395,297833121.0191083,331356050.955414,0.0,0.0,0.0,1852866.242038216,21094904.45859873,37606369.42675159,0.0,0.0,0.0,828427388.5350318,221382165.6050956,355064968.1528662,896647133.7579618,285403184.7133758,460098726.1146497,964013375.7961783,1368438216.560509,1711508917.197452,910929299.3630573,1189396815.286624,1527347770.700637,-76748407.6433121,86302547.77070063,60774522.29299363,-45198726.11464968,91061146.49681528,66488535.03184713
487,487,0,0.0,0,0.0,0,0.0,0.0,0.0,687898.0891719745,1316560.50955414,1507006.369426752,687898.0891719745,1316560.50955414,1507006.369426752,161146.4968152866,1411464.968152866,347770.7006369426,688535.0318471338,2155414.012738853,3358598.726114649,6369.426751592357,6369.426751592357,6369.426751592357,-408280.25477707,-190445.8598726114,-102547.770700637,317834.3949044586,156687.898089172,717834.3949044585,317834.3949044586,156687.898089172,717834.3949044585,608280.25477707,1700636.942675159,2337579.617834395,189171.974522293,1221019.108280255,1414649.681528662,1466878.98089172,3505732.484076433,4250318.471337579,3361783.439490446,8741401.27388535,13354140.12738854,3507006.369426752,8543949.044585986,13083439.49044586,-87898.08917197451,242038.2165605096,127388.5350318471,-145222.9299363057,197452.229299363,270700.6369426752
488,488,670,68.88,179,2015744.503184712,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,489,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6400000.0,0.0,0.0,26121019.10828025,0.0,0.0,21989171.97452229,0.0,0.0,125130573.2484076,0.0,0.0,31847133.75796178,0.0,0.0,-2352866.242038216,0.0,0.0,0.0,0.0,0.0,177070.0636942675,0.0,0.0,0.0,0.0,0.0,143550955.4140127,0.0,0.0,153427388.5350319,0.0,0.0,189887898.089172,0.0,0.0,193248407.6433121,0.0,0.0,-42360509.55414013,0.0,0.0,-43356050.95541401
490,490,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751592.356687898,1751592.356687898,3894904.458598726,14425477.70700637,14425477.70700637,14422929.93630573,0.0,0.0,0.0,1512738.853503185,1512738.853503185,3052866.242038216,0.0,0.0,5691082.802547771,0.0,0.0,5691082.802547771,5691082.802547771,5691082.802547771,0.0,7221656.050955414,7221656.050955414,5679617.834394904,12912738.85350318,12912738.85350318,5679617.834394904,14368789.8089172,15119108.28025478,22630573.24840764,12843949.04458599,14052229.29936306,20761146.49681529,764968.152866242,1019745.222929936,1811464.968152866,1524840.76433121,1066878.98089172,1869426.751592357
491,491,0,0.0,0,0.0,0,0.0,0.0,0.0,59410828.02547771,47122929.93630573,31358598.72611465,59416560.50955414,47129299.36305732,31364331.21019108,433192993.6305732,306463057.3248407,176114012.7388535,1294464331.210191,899673248.4076433,920059235.6687896,31847.13375796178,31847.13375796178,31847.13375796178,11292356.68789809,13017197.4522293,16092993.63057325,0.0,0.0,0.0,1825477.707006369,1825477.707006369,1825477.707006369,300648407.6433121,289864331.2101911,303800000.0,1040102547.770701,642082802.5477706,629692993.6305733,1340763057.324841,931959235.6687896,933505732.4840764,799384076.433121,516989171.9745223,785998726.1146497,727921019.1082802,450811464.9681528,712857324.8407643,11557324.84076433,3660509.554140127,4964968.152866242,3889171.974522293,16819745.22292994,16949044.58598726
492,492,0,0.0,0,0.0,0,0.0,0.0,0.0,4506369.426751592,61878343.94904459,59291719.74522293,4506369.426751592,61878343.94904459,59291719.74522293,1384501910.828025,1612029936.305732,326126751.5923567,1566870700.636943,1867842038.21656,494355414.0127388,63694.26751592357,63694.26751592357,63694.26751592357,188000636.9426752,242231210.1910828,315870700.6369427,0.0,0.0,0.0,0.0,0.0,0.0,10828.02547770701,0.0,0.0,1383364968.152866,1687489808.917198,237582802.5477707,1383375796.178344,1687489808.917198,237776433.1210191,1485623566.878981,1598136942.675159,1767749044.585987,1393983439.490446,1503006369.426752,1671419108.280255,72249681.52866241,67921656.05095541,92796815.2866242,81840127.38853502,75228025.477707,79808917.19745223
493,493,15,5.166666666666667,2,339928.5095541401,6,0.0,0.0,0.0,0.0,31847.13375796178,19745.2229299363,0.0,31847.13375796178,19745.2229299363,0.0,3698089.171974522,17696815.2866242,0.0,4049044.585987261,27023566.87898089,0.0,6369.426751592357,6369.426751592357,0.0,1087898.089171974,3535668.789808917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3184.713375796178,0.0,0.0,2989171.974522293,23507006.36942675,0.0,2992356.687898089,23507006.36942675,0.0,27981528.66242038,191215286.6242038,0.0,25405732.48407644,180563057.3248408,0.0,1354140.127388535,3061783.439490446,0.0,1385987.261146497,3174522.29299363
494,494,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78343.94904458598,6875159.23566879,0.0,284713.3757961784,24991719.74522293,0.0,6369.426751592357,6369.426751592357,0.0,-1299363.057324841,-1497452.229299363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584076.433121019,25752229.29936305,0.0,1584076.433121019,26489171.97452229,0.0,0.0,11868789.8089172,0.0,0.0,9387898.089171974,0.0,0.0,-178980.8917197452,0.0,0.0,156687.898089172
495,495,11,4.5,1,2187.216560509554,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,496,7,3.111111111111111,1,0.0063694267515923,9,0.0,0.0,0.0,21242038.21656051,18281528.66242038,14644585.98726115,21242038.21656051,18281528.66242038,14644585.98726115,3147770.700636942,5132484.076433121,5290445.859872611,7857324.840764331,9515286.624203822,11318471.33757962,0.0,6369.426751592357,6369.426751592357,11904458.59872611,12278343.94904458,13731847.13375796,15918471.33757962,11641401.27388535,7646496.815286624,15918471.33757962,11641401.27388535,7646496.815286624,0.0,0.0,0.0,1276433.121019108,3877070.063694268,4413375.796178344,1276433.121019108,3877070.063694268,4584713.375796178,75452866.24203822,95025477.70700637,102042675.1592357,71084713.37579617,88110828.0254777,92442038.21656051,4268152.866242038,5599363.057324841,8547770.700636942,4368152.866242038,6914649.681528662,9600636.942675158
497,497,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,101273.8853503185,466878.9808917198,0.0,101273.8853503185,466878.9808917198,0.0,1645859.872611465,30745222.9299363,0.0,2057961.78343949,34173248.40764331,0.0,0.0,0.0,0.0,89171.97452229299,7315923.566878981,0.0,908280.25477707,0.0,0.0,908280.25477707,0.0,0.0,14012.73885350318,53503.18471337579,0.0,1147133.757961783,27271337.57961783,0.0,1161146.496815287,27324840.76433121,0.0,2372611.464968153,145426751.5923567,0.0,2259235.668789809,137466242.0382166,0.0,97452.22929936304,7940764.33121019,0.0,113375.7961783439,7960509.554140127
498,498,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,50318.47133757961,0.0,0.0,50318.47133757961,0.0,1420382.165605095,9357324.84076433,0.0,3188535.031847134,11803184.7133758,0.0,0.0,6369.426751592357,0.0,21019.10828025477,300636.9426751592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168152.866242038,11552866.24203822,0.0,3168152.866242038,11552866.24203822,0.0,1468789.808917197,81363694.26751593,0.0,1448407.643312102,73895541.40127388,0.0,18471.33757961784,357324.8407643312,0.0,20382.16560509554,439490.4458598726
499,499,10,6.25,3,5489129.439490445,4,0.0,0.0,0.0,0.0,0.0,268392356.6878981,0.0,2133788535.031847,834338853.5031847,0.0,756687.898089172,159315923.566879,0.0,78545222.9299363,186342038.2165605,0.0,2133757961.78344,2133757961.78344,0.0,2133611464.968153,-87164968.15286624,0.0,77856687.89808917,882371337.5796179,0.0,77856687.89808917,966259872.611465,0.0,847770.7006369426,935031.847133758,0.0,17834.3949044586,127261146.4968153,0.0,864968.152866242,141585987.2611465,0.0,0.0,70682165.60509554,0.0,0.0,302717834.3949044,0.0,-183439.4904458599,-2271882165.605095,0.0,-83439.49044585988,-235671337.5796178
500,500,9,6.25,2,3645228.101910828,4,175096815.2866242,162738216.5605096,150380254.77707,662700000.0,1156036305.732484,1453050318.471338,934828662.420382,1369364968.152866,1811114649.681529,53515923.56687898,287464331.2101911,358662420.3821656,156439490.4458599,416373248.4076433,683698726.1146497,573248407.6433121,573248407.6433121,573248407.6433121,671885350.3184713,1194659872.611465,2106322292.99363,10620382.16560509,0.0,0.0,264668152.866242,167433121.0191083,143515286.6242038,0.0,255732484.0764331,0.0,153164331.2101911,165957961.7834395,242912101.910828,154715286.6242038,423645222.9299363,244975796.178344,604847133.7579618,1578736305.732484,2706535668.789809,260432484.0764331,709750955.4140127,976592993.6305732,-134302547.7707006,641449681.5286624,1227400636.942675,230401910.8280254,661561146.4968152,1463555414.012739
501,501,0,0.0,0,0.0,0,0.0,0.0,0.0,2913375.796178344,9711464.968152866,9515286.624203822,2913375.796178344,10331847.13375796,9515286.624203822,53837579.61783439,93308280.25477706,115463694.2675159,85269426.75159235,209707643.3121019,211933121.0191083,6369.426751592357,6369.426751592357,6369.426751592357,21136942.67515923,33132484.07643312,46604458.59872612,0.0,0.0,0.0,0.0,0.0,0.0,25205732.48407644,51905095.54140128,14713375.79617834,41839490.44585987,135001910.8280255,160130573.2484076,67045222.92993631,186907006.3694268,174843949.044586,267767515.9235669,584578343.9490446,478977707.0063694,246764968.1528662,443466242.0382165,403879617.8343949,15698089.17197452,15182165.60509554,23094904.45859873,16049681.52866242,115305095.5414013,26080891.71974522
502,502,0,0.0,0,0.0,0,57961.78343949044,147133.7579617834,315286.6242038216,320084713.3757961,283277707.0063694,550703821.6560509,320764968.1528662,348080891.7197452,626340764.3312101,99656687.89808916,104637579.6178344,153066878.9808917,237389808.9171974,281801273.8853503,289194904.4585987,6369.426751592357,6369.426751592357,6369.426751592357,42692356.68789808,104367515.9235669,215624203.821656,0.0,317012738.8535032,319656050.955414,4583439.49044586,322592993.6305732,325099363.0573248,293405095.5414013,0.0,88664331.21019109,215356050.955414,201017197.4522293,282954777.0700637,510878980.8917197,202921019.1082802,374812101.910828,453987898.089172,1077128662.420382,1296729936.305732,299856050.955414,828181528.6624204,908903821.6560508,194175159.2356688,81075159.2356688,143459872.611465,115478343.9490446,124550318.4713376,217403184.7133757
503,503,0,0.0,0,0.0,0,0.0,0.0,0.0,57324.84076433121,776433.1210191082,27020382.16560509,57324.84076433121,799363.0573248407,27043949.04458599,19489808.91719745,74579617.8343949,484819108.2802548,61533121.01910828,178495541.4012739,1181172611.464968,12738.85350318471,12738.85350318471,12738.85350318471,381528.6624203821,3352866.242038216,83217834.39490445,0.0,0.0,427343949.0445859,0.0,0.0,427724840.7643312,480254.7770700637,11114649.68152866,17221656.05095541,60728662.42038216,164827388.5350319,680052229.299363,61208917.19745223,175942038.2165605,697273885.3503184,28759235.66878981,397264968.1528662,1251103821.656051,21101910.82802548,288472611.4649681,863237579.6178343,461146.4968152866,3762420.382165605,22852229.29936305,810191.0828025477,13568152.86624204,101866878.9808917
504,504,0,0.0,0,0.0,0,0.0,0.0,0.0,8010191.082802547,30050955.41401274,42296178.34394904,8010191.082802547,30050955.41401274,42298089.17197452,341073885.3503184,523380891.7197452,345424203.821656,472028662.4203821,783214649.6815287,706414649.6815287,6369.426751592357,6369.426751592357,6369.426751592357,3290445.859872611,47444585.98726115,81431847.13375796,0.0,0.0,0.0,0.0,20382.16560509554,1910.828025477707,111754777.0700637,137845859.8726115,24286624.20382165,364993630.5732484,627955414.0127388,641068789.8089172,476748407.6433121,765801273.8853503,667278980.8917197,185987261.1464968,2701857324.840764,2408022929.936305,179650955.4140127,2467314012.738853,2280389808.917197,4105095.541401274,194846496.8152866,103255414.0127388,6336305.732484076,234543312.1019108,127633121.0191083
505,505,0,0.0,0,0.0,0,0.0,0.0,0.0,496815.2866242038,33108280.25477707,48572611.46496815,496815.2866242038,33108280.25477707,48572611.46496815,335747133.7579617,503820382.1656051,145683439.4904459,386757961.7834395,750549681.5286624,607801273.8853503,6369.426751592357,6369.426751592357,6369.426751592357,76433.12101910828,37859872.61146497,54783439.49044586,0.0,0.0,0.0,0.0,10191.08280254777,19745.2229299363,19332484.07643312,58560509.55414013,63210828.02547771,367845859.8726115,687227388.5350318,536435031.8471338,387178343.9490446,745787898.0891719,601570063.6942675,109489808.9171974,2705298726.11465,1987241401.273885,109268152.866242,2473689171.974522,1878931210.191083,87261.14649681529,187235668.7898089,68339490.44585986,221656.050955414,231609554.1401274,108310191.0828026
506,506,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,507,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26443949.04458599,0.0,0.0,111698089.1719745,0.0,0.0,6369.426751592357,0.0,0.0,6121019.108280255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105576433.1210191,0.0,0.0,105576433.1210191,0.0,0.0,555210191.0828025,0.0,0.0,524642038.2165605,0.0,0.0,6126114.649681528,0.0,0.0,6409554.140127388
508,508,0,0.0,0,0.0,0,0.0,75796.17834394904,115286.6242038217,0.0,142758598.7261146,158826114.6496815,0.0,143271974.522293,159997452.2292994,0.0,65074522.29299363,32269426.75159236,6369.426751592357,208024203.821656,161042675.1592357,6369.426751592357,3184713.375796178,3184713.375796178,6369.426751592357,39498726.11464968,50926751.59235669,0.0,139333757.9617834,74274522.29299363,0.0,139333757.9617834,74274522.29299363,0.0,1277070.063694268,763694.2675159235,0.0,171186624.2038217,195075159.2356688,0.0,172463694.2675159,195838853.5031847,0.0,896636305.732484,783875796.1783439,0.0,764645859.8726114,629314012.7388535,0.0,40708917.19745223,18254140.12738853,0.0,37895541.40127389,42780891.71974522
509,509,0,0.0,0,0.0,0,0.0,0.0,0.0,374522.2929936306,289808.9171974522,468152.8662420382,374522.2929936306,289808.9171974522,468152.8662420382,3574522.29299363,4407643.312101911,7948407.643312101,5960509.554140127,9936942.675159236,14262420.3821656,6369.426751592357,6369.426751592357,6369.426751592357,119108.2802547771,177707.0063694267,929936.305732484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55414.0127388535,126751.5923566879,6215923.566878981,9993630.573248409,13673885.35031847,6215923.566878981,10049044.58598726,13800636.94267516,15226751.59235669,16715923.56687898,50123566.87898089,14184076.43312102,15192356.68789809,47432484.07643312,33121.01910828026,84076.4331210191,1136305.732484076,20382.16560509554,113375.7961783439,1172611.464968153
510,510,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984076.433121019,0.0,0.0,57337579.61783439,0.0,0.0,64533757.96178344,0.0,0.0,63694267.51592357,0.0,0.0,59759235.66878981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5755414.012738854,0.0,0.0,5758598.726114649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4919108.280254777,0.0,0.0,-4915923.566878981
511,511,0,0.0,0,0.0,0,0.0,11442038.21656051,873248.4076433121,145036305.7324841,134322929.9363057,129254777.0700637,147158598.7261146,146603821.656051,158250318.4713376,1252904458.598726,692822292.9936305,823222292.9936305,1358914649.681529,1422129936.305732,1175791719.745223,63694.26751592357,63694.26751592357,63694.26751592357,217229936.3057325,315605095.5414013,344538216.5605096,0.0,0.0,0.0,91719.74522292994,50955.41401273885,1480891.719745223,0.0,268542038.2165605,0.0,1136981528.662421,747100636.9426751,332923566.8789809,1288752229.299363,1253077707.006369,988022929.9363056,1847328662.420382,1787974522.292994,2266071974.522293,1604505732.484076,1455598089.171974,1914051592.356688,120417834.3949044,123532484.0764331,38224840.76433121,130952229.299363,88234394.9044586,57870063.69426751
512,512,0,0.0,0,0.0,0,0.0,0.0,0.0,1227634394.904458,1161131847.133758,1105624840.764331,1366185987.261146,1305719745.22293,1241159235.66879,171019108.2802548,289914012.7388535,135944585.9872611,324259235.6687898,438510828.0254777,574924203.821656,252735031.8471338,252735031.8471338,252735031.8471338,1498459235.66879,1508172611.464968,1570266878.980892,0.0,0.0,0.0,101314649.6815287,109317834.3949044,111068152.866242,0.0,0.0,0.0,75938853.5031847,112341401.2738853,120092993.6305732,90671337.57961784,126740127.388535,134748407.6433121,1863068152.866242,2022917197.452229,2087480891.719745,1541783439.490446,1629865605.095541,1711250955.414013,-64499363.05732484,13978343.94904458,90719745.22292994,-45178343.94904459,40827388.53503185,101956687.8980892
513,513,0,0.0,0,0.0,0,400636.9426751592,0.0,73885.35031847133,2357324.840764331,4874522.29299363,6407643.312101911,4529299.363057325,5831210.191082803,8015923.566878981,331243949.044586,200811464.9681529,61379617.8343949,372746496.8152866,353076433.1210191,318096178.343949,127394904.4585987,127394904.4585987,127394904.4585987,194889808.9171974,182896178.343949,186179617.8343949,0.0,0.0,0.0,0.0,45222.92993630573,46496.8152866242,0.0,0.0,64454777.0700637,179807643.3121019,173128662.4203822,73217834.39490445,182385987.2611465,175966242.0382166,139885987.2611465,1386646496.815287,1325916560.509554,1388926114.649682,1295356687.898089,1298219745.22293,1379258598.726115,64179617.8343949,37752229.29936305,22884076.43312101,48968152.86624204,-15387898.08917197,-32914649.68152866
514,514,0,0.0,0,0.0,0,0.0,0.0,0.0,4086624.203821656,5651592.356687898,7770063.694267516,4086624.203821656,5651592.356687898,7770063.694267516,690445.8598726115,5460509.554140127,12699363.05732484,1143949.044585987,6110191.082802547,13344585.98726115,6369.426751592357,6369.426751592357,6369.426751592357,1786624.203821656,1801910.828025478,1889808.917197452,0.0,0.0,0.0,0.0,0.0,0.0,1422929.936305732,1408917.197452229,1419108.280254777,1456050.955414013,7212101.910828025,16507643.31210191,3443949.044585987,9959872.611464968,19224840.76433121,5948407.643312101,6232484.076433121,8686624.203821655,1444585.987261146,3847133.757961783,4629936.305732484,1543312.101910828,15923.56687898089,101273.8853503185,1293630.573248408,-211464.9681528662,766242.0382165605
515,515,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,785987.2611464967,2191082.802547771,0.0,785987.2611464967,2191082.802547771,0.0,29626114.64968153,137975796.178344,0.0,86800636.94267516,207727388.5350318,0.0,19108.28025477707,19108.28025477707,0.0,17662420.3821656,51601910.82802548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94904.45859872612,92356.68789808916,0.0,69829299.36305732,156873248.4076433,0.0,69924203.82165605,158316560.5095541,0.0,123417834.3949044,481725477.7070064,0.0,68878343.94904459,276574522.2929936,0.0,21976433.1210191,40898726.11464968,0.0,22041401.27388535,39533757.96178344
516,516,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,121748407.6433121,0.0,636.9426751592356,242126114.6496815,0.0,636.9426751592356,10687261.14649682,0.0,24194267.51592357,72318471.33757961,0.0,24394904.45859873,24394904.45859873,0.0,24118471.33757961,289008280.2547771,0.0,0.0,23316560.50955414,0.0,0.0,23324203.82165605,0.0,0.0,131210.1910828025,0.0,75796.17834394904,1643312.101910828,0.0,75796.17834394904,2112101.910828025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275796.178343949,-18015286.62420382,0.0,-273248.4076433121,-16482165.60509554
517,517,0,0.0,0,0.0,0,0.0,300000.0,156050.9554140127,488806369.4267516,436492356.6878981,391222929.9363057,489238216.5605096,437310828.0254777,399141401.2738853,95434394.9044586,167349044.5859872,170515286.6242038,190649044.5859872,314636942.6751592,329964968.1528662,5732.484076433121,5732.484076433121,5732.484076433121,308876433.1210191,321733121.0191083,347210191.0828025,124076433.1210191,82087898.08917198,40000000.0,124076433.1210191,82087898.08917198,40000000.0,194779617.8343949,299875159.2356688,285961783.4394904,52154777.0700637,41547770.70063694,45503821.65605095,246934394.9044586,348126751.5923567,341896178.343949,1603231210.191083,1891777707.006369,2236342675.159235,1331894267.515924,1640905095.541401,1943945859.872612,65074522.29299363,15926114.64968153,33980254.77707006,80101273.88535032,32071337.57961783,59841401.27388535
518,518,0,0.0,0,0.0,0,0.0,0.0,0.0,11945222.9299363,8735031.847133758,5735668.789808917,11945222.9299363,8735031.847133758,5735668.789808917,14173885.35031847,8430573.248407643,16892356.68789809,27687898.08917197,33846496.81528662,38754777.0700637,31847.13375796178,31847.13375796178,31847.13375796178,12531847.13375796,17924840.76433121,26830573.24840764,4045859.872611465,5477070.063694268,3911464.968152866,4045859.872611465,5477070.063694268,3911464.968152866,51592.35668789809,0.0,0.0,23003821.65605096,19179617.83439491,13748407.6433121,23055414.01273885,19179617.83439491,13748407.6433121,220417834.3949045,158425477.7070064,113605732.4840764,194171974.522293,134074522.2929936,94356050.955414,10333757.96178344,11015923.56687898,8931210.191082802,11456687.89808917,12085987.2611465,10088535.03184713
519,519,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,313375.7961783439,5500000.0,0.0,313375.7961783439,5500000.0,0.0,8231210.191082803,22183439.49044586,0.0,25161783.43949044,52217197.4522293,0.0,0.0,0.0,0.0,72611.46496815287,871974.5222929936,0.0,0.0,4405732.484076433,0.0,0.0,4405732.484076433,0.0,0.0,0.0,0.0,25402547.77070064,52439490.44585987,0.0,25402547.77070064,52439490.44585987,0.0,47150318.47133758,109030573.2484076,0.0,50204458.59872612,107550955.4140127,0.0,96815.2866242038,1069426.751592357,0.0,-3054140.127388535,1479617.834394904
